F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
11114,11123,0.037484,0.092877,0.01449,54.48,0,0,0,0,1,0,0,-8.34,13.65,8.43,-14.94,0,0,0,0
11114,11124,0.029685,0.071335,0.00204,72.08,0,0,0,0,1,0,0,24.72,-6.93,-24.54,7.15,0,0,0,0
11116,11181,0.007466,0.033648,0.04319,186.04,0,0,0,0,1,0,0,-14.74,-13.35,14.77,8.91,0,0,0,0
11448,11117,0.007843,0.053007,0.01194,304.64,0,0,0,0,1,0,0,106.8,3.92,-105.96,0.49,0,0,0,0
11118,11119,0.000295,0.001011,0,0,0,0,0,0,1,0,0,45.92,30.36,-45.91,-30.33,0,0,0,0
11210,11118,0.008858,0.046079,0.00964,225.41,0,0,0,0,1,0,0,-58.93,3.46,59.23,-2.94,0,0,0,0
11118,11379,0.006956,0.03416,0.08947,194.76,0,0,0,0,1,0,0,-44.29,-23.43,44.44,14.65,0,0,0,0
11118,11448,0.011015,0.046676,0.02399,381.49,0,0,0,0,1,0,0,-90.56,8.88,91.43,-7.75,0,0,0,0
33212,11118,0.023499,0.131399,0.07947,203.47,0,0,0,0,1,0,0,-29.49,5.63,29.71,-12.87,0,0,0,0
11120,11123,0.056234,0.146454,0.0065,78.15,0,0,0,0,1,0,0,-26.6,-0.71,26.99,1.07,0,0,0,0
11120,11123,0.056234,0.146454,0.0065,78.15,0,0,0,0,1,0,0,-26.6,-0.71,26.99,1.07,0,0,0,0
11120,11123,0.056234,0.146454,0.0065,78.15,0,0,0,0,1,0,0,-26.6,-0.71,26.99,1.07,0,0,0,0
11120,11130,0.036467,0.090215,0.00753,63.92,0,0,0,0,1,0,0,17.72,-5.7,-17.6,5.24,0,0,0,0
11148,11120,0.063997,0.164029,0.0037,58.59,0,0,0,0,1,0,0,-12.21,0.52,12.3,-0.65,0,0,0,0
11120,11197,0.06021,0.13305,0.00481,59.78,0,0,0,0,1,0,0,13.96,-1.96,-13.85,1.74,0,0,0,0
11121,11122,0.000204,0.001109,0,0,0,0,0,0,1,0,0,32.15,4.59,-32.15,-4.57,0,0,0,0
11121,11123,0.000247,0.001186,0,0,0,0,0,0,1,0,0,-32.15,-4.59,32.15,4.6,0,0,0,0
11123,11439,0.032111,0.096077,0.00307,83.95,0,0,0,0,1,0,0,-40.52,2.38,41.03,-1.18,0,0,0,0
11123,11439,0.032111,0.096077,0.00307,83.95,0,0,0,0,1,0,0,-40.52,2.38,41.03,-1.18,0,0,0,0
11123,11439,0.032111,0.096077,0.00307,83.95,0,0,0,0,1,0,0,-40.52,2.38,41.03,-1.18,0,0,0,0
11124,11125,0.000229,0.001141,0,0,0,0,0,0,1,0,0,47.76,8.69,-47.75,-8.66,0,0,0,0
11124,11482,0.015643,0.042614,0.01382,60.49,0,0,0,0,1,0,0,17.27,-7.32,-17.22,5.99,0,0,0,0
11126,11127,0.000207,0.00111,0,0,0,0,0,0,1,0,0,7.83,2.04,-7.83,-2.04,0,0,0,0
11126,11292,0.078002,0.187409,0.00819,58.03,0,0,0,0,1,0,0,12.69,-8.9,-12.51,8.49,0,0,0,0
11369,11126,0.114377,0.241259,0.00484,62.9,0,0,0,0,1,0,0,21.04,-6.25,-20.51,6.87,0,0,0,0
11128,11238,0.096683,0.149116,0.00411,49.72,0,0,0,0,1,0,0,-7.29,-1.34,7.34,1.01,0,0,0,0
11128,11416,0.036172,0.081075,0.02024,47.83,0,0,0,0,1,0,0,-6.09,-8.42,6.12,6.46,0,0,0,0
11128,11475,0.012163,0.028697,0.00894,54.04,0,0,0,0,1,0,0,-5.65,-0.52,5.66,-0.36,0,0,0,0
11128,11486,0.031746,0.065822,0.00161,61.36,0,0,0,0,1,0,0,-18.18,-3.45,18.29,3.51,0,0,0,0
11129,11146,0.003639,0.019484,0.04436,282.22,0,0,0,0,1,0,0,164.52,-15.74,-163.58,16.06,0,0,0,0
11129,11379,0.006882,0.043362,0.01911,236.67,0,0,0,0,1,0,0,-96.06,-0.47,96.65,2.2,0,0,0,0
11463,11129,0.007195,0.038053,0.02525,238.51,0,0,0,0,1,0,0,103.81,-2.7,-103.09,3.83,0,0,0,0
11130,11131,0.000286,0.001043,0,0,0,0,0,0,1,0,0,14.53,3.05,-14.53,-3.05,0,0,0,0
11130,11197,0.034657,0.076625,0.00225,46.35,0,0,0,0,1,0,0,4.07,3.8,-4.06,-4,0,0,0,0
11130,11233,0.127051,0.311975,0.00823,55.24,0,0,0,0,1,0,0,8.47,-10.41,-8.26,10.1,0,0,0,0
11486,11130,0.010352,0.026889,0.00188,75.11,0,0,0,0,1,0,0,9.49,1.52,-9.48,-1.69,0,0,0,0
11132,11133,0.000264,0.001122,0,0,0,0,0,0,1,0,0,7.65,2.25,-7.65,-2.25,0,0,0,0
11132,11163,0.057893,0.157409,0.01356,54.48,0,0,0,0,1,0,0,11.41,-12.68,-11.26,11.66,0,0,0,0
11132,11184,0.038514,0.107644,0.00621,61.04,0,0,0,0,1,0,0,-19.07,10.43,19.24,-10.58,0,0,0,0
11134,11135,0.000282,0.001124,0,0,0,0,0,0,1,0,0,-39.75,-5.63,39.75,5.65,0,0,0,0
11137,11135,0.009845,0.021925,0.00117,75.08,0,0,0,0,1,0,0,29.99,-2.95,-29.91,3.01,0,0,0,0
11137,11135,0.009845,0.021925,0.00117,75.08,0,0,0,0,1,0,0,29.99,-2.95,-29.91,3.01,0,0,0,0
11136,11139,0.008947,0.268948,0,147.9,0,0,1,0,1,0,0,60.12,-1.8,-59.81,10.98,0,0,0,0
11136,11140,0.000225,0.001029,0,0,0,0,0,0,1,0,0,39.75,4.84,-39.75,-4.83,0,0,0,0
11136,11371,0.014731,0.076657,0.02248,260.5,0,0,0,0,1,0,0,-88.21,1.43,89.3,1.79,0,0,0,0
11136,11371,0.014731,0.076657,0.02248,260.5,0,0,0,0,1,0,0,-88.21,1.43,89.3,1.79,0,0,0,0
11137,11139,-0.00495,-0.148792,0,97.9,0,0,1,0,1,0,0,-59.98,5.9,59.81,-10.98,0,0,0,0
11138,11139,0.020915,0.628721,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11143,11141,0.016354,0.038561,0.00253,66.35,0,0,0,0,1,0,0,29.6,3.21,-29.46,-3.14,0,0,0,0
11141,11207,0.025016,0.056011,0.00753,62.5,0,0,0,0,1,0,0,-20.19,-4.94,20.29,4.39,0,0,0,0
11142,11145,0.019114,0.432391,0,166.46,0,0,1,0,1,0,0,41.8,0.7,-41.48,6.47,0,0,0,0
11142,11146,0.00026,0.001045,0,0,0,0,0,0,1,0,0,-80.23,-10.27,80.25,10.34,0,0,0,0
11142,11147,0.000248,0.001186,0,0,0,0,0,0,1,0,0,38.43,9.57,-38.43,-9.55,0,0,0,0
11143,11145,-0.011296,-0.255529,0,91.46,0,0,1,0,1,0,0,-41.67,2.23,41.48,-6.47,0,0,0,0
11143,11205,0.009764,0.024716,0.00122,55.7,0,0,0,0,1,0,0,12.07,-5.44,-12.05,5.35,0,0,0,0
11144,11145,0.044771,1.012788,0,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11475,11148,0.033198,0.07435,0.00398,52.41,0,0,0,0,1,0,0,-5.03,1.29,5.04,-1.67,0,0,0,0
11149,11175,0.005225,0.035309,0.07828,208.49,0,0,0,0,1,0,0,-37.58,-14.5,37.66,6.71,0,0,0,0
11219,11149,0.00583,0.031664,0.01724,169.51,0,0,0,0,1,0,0,10.68,-10.75,-10.67,9,0,0,0,0
11152,11151,0.003726,0.105423,0,95.3,0,0,1.025,0,1,0,0,-47.42,-9.76,47.51,12.2,0,0,0,0
11151,11153,0.000267,0.001065,0,0,0,0,0,0,1,0,0,36.61,5.95,-36.61,-5.93,0,0,0,0
11159,11151,0.008303,0.045776,0.0308,194.77,0,0,0,0,1,0,0,18.83,31.11,-18.72,-33.76,0,0,0,0
11152,11156,0.029195,0.05736,0.00321,68.31,0,0,0,0,1,0,0,32.69,-2.72,-32.4,2.96,0,0,0,0
11292,11152,0.038311,0.101399,0.01171,56.12,0,0,0,0,1,0,0,-11.39,-12.39,11.49,11.43,0,0,0,0
11154,11155,0.000246,0.001057,0,0,0,0,0,0,1,0,0,36.61,0.89,-36.61,-0.87,0,0,0,0
11154,11156,0.000262,0.001073,0,0,0,0,0,0,1,0,0,-36.61,-0.89,36.61,0.9,0,0,0,0
11154,11157,0.000296,0.00101,0,0,0,0,0,0,1,0,0,-0,-0,0,0,0,0,0,0
11156,11454,0.062359,0.108733,0.00905,49.07,0,0,0,0,1,0,0,-4.22,-3.86,4.24,2.94,0,0,0,0
11159,11158,0.000252,0.016453,0,445.84,0,0,1.01875,0,1,0,0,-173.51,-75.93,173.6,81.65,0,0,0,0
11158,19305,0.002018,0.02091,0.51694,1078.71,0,0,0,0,1,0,0,-1.47,-63.08,1.5,8.18,0,0,0,0
11160,11159,0.004429,0.129444,0,70.1,0,0,1.0125,0,1,0,0,-12.02,-7.37,12.03,7.61,0,0,0,0
11159,11161,0.000208,0.001059,0,0,0,0,0,0,1,0,0,44.37,11.51,-44.36,-11.49,0,0,0,0
11162,11159,0.003793,0.020029,0.00786,234.52,0,0,0,0,1,0,0,-73.54,-20.89,73.75,21.16,0,0,0,0
11191,11159,0.009286,0.051906,0.01873,195.39,0,0,0,0,1,0,0,-24.48,-6.23,24.53,4.53,0,0,0,0
11179,11160,0.028282,0.083953,0.00231,53.36,0,0,0,0,1,0,0,-8.07,-4.32,8.09,4.13,0,0,0,0
11234,11160,0.077094,0.152645,0.00369,51.04,0,0,0,0,1,0,0,-3.91,-3.59,3.93,3.23,0,0,0,0
11163,11162,0.005026,0.134262,0,60.89,0,0,1.01875,0,1,0,0,0.47,-10.79,-0.47,10.94,0,0,0,0
11162,11164,0.000219,0.001052,0,0,0,0,0,0,1,0,0,34.11,5.37,-34.11,-5.36,0,0,0,0
11162,11191,0.010317,0.066102,0.01786,163.03,0,0,0,0,1,0,0,-3.02,-3.39,3.03,1.51,0,0,0,0
11163,11179,0.066923,0.160907,0.00428,49.62,0,0,0,0,1,0,0,4.45,-1.61,-4.44,1.18,0,0,0,0
11165,11166,0.000265,0.001041,0,0,0,0,0,0,1,0,0,42.43,16.78,-42.42,-16.76,0,0,0,0
11165,11167,0.000275,0.001114,0,0,0,0,0,0,1,0,0,-42.43,-16.78,42.43,16.8,0,0,0,0
11169,11167,0.004441,0.009741,0.00026,88.02,0,0,0,0,1,0,0,60.29,-8.81,-60.13,9.13,0,0,0,0
11169,11167,0.004441,0.009741,0.00026,88.02,0,0,0,0,1,0,0,60.29,-8.81,-60.13,9.13,0,0,0,0
11169,11167,0.004441,0.009741,0.00026,88.02,0,0,0,0,1,0,0,60.29,-8.81,-60.13,9.13,0,0,0,0
11167,11176,0.026596,0.064345,0.0036,110.86,0,0,0,0,1,0,0,-58.01,2.71,58.87,-1.01,0,0,0,0
11167,11226,0.03171,0.103364,0.00611,54.17,0,0,0,0,1,0,0,2.61,13.16,-2.55,-13.61,0,0,0,0
11168,11171,0.00239,0.071133,0,173.72,0,0,1,0,1,0,0,60.26,0.29,-60.17,2.17,0,0,0,0
11168,11172,0.000217,0.001188,0,0,0,0,0,0,1,0,0,42.43,13.95,-42.42,-13.93,0,0,0,0
11168,11173,0.002595,0.016935,0.01055,209.23,0,0,0,0,1,0,0,-50.79,11.38,50.86,-12.05,0,0,0,0
11168,11175,0.004559,0.020556,0.00917,257.84,0,0,0,0,1,0,0,-134.64,-8.86,135.43,11.45,0,0,0,0
11169,11171,0.0008,0.023813,0,148.09,0,0,1,0,1,0,0,-60.15,3,60.17,-2.17,0,0,0,0
11169,11176,0.021514,0.051361,0.0032,91.03,0,0,0,0,1,0,0,-61.03,2.04,61.79,-0.55,0,0,0,0
11169,11176,0.021514,0.051361,0.0032,91.03,0,0,0,0,1,0,0,-61.03,2.04,61.79,-0.55,0,0,0,0
11169,11176,0.021514,0.051361,0.0032,91.03,0,0,0,0,1,0,0,-61.03,2.04,61.79,-0.55,0,0,0,0
11169,11190,0.031234,0.075699,0.01252,55.68,0,0,0,0,1,0,0,7.75,12.31,-7.68,-13.45,0,0,0,0
11169,11225,0.049575,0.112043,0.00278,50.61,0,0,0,0,1,0,0,1.61,12.74,-1.53,-12.85,0,0,0,0
11169,11295,0.037142,0.091454,0.0039,86.62,0,0,0,0,1,0,0,40.18,-11.73,-39.56,12.85,0,0,0,0
11328,11169,0.031316,0.077049,0.00559,57.36,0,0,0,0,1,0,0,-11.24,1.21,11.28,-1.7,0,0,0,0
11170,11171,0.019098,0.568451,0,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11175,11173,0.004223,0.019303,0.00658,253.79,0,0,0,0,1,0,0,100.32,24.88,-99.89,-23.64,0,0,0,0
33236,11173,0.016533,0.096433,0.02438,182.47,0,0,0,0,1,0,0,6.67,0.4,-6.66,-2.92,0,0,0,0
11175,11174,0.000215,0.011379,0,643.65,0,0,1.0125,0,1,0,0,-261.48,-47.85,261.63,55.58,0,0,0,0
11175,11174,0.000215,0.011379,0,643.65,0,0,1.0125,0,1,0,0,-261.48,-47.85,261.63,55.58,0,0,0,0
11175,11174,0.000215,0.011379,0,643.65,0,0,1.0125,0,1,0,0,-261.48,-47.85,261.63,55.58,0,0,0,0
11174,11177,0.000245,0.001045,0,0,0,0,0,0,1,0,0,55.7,1.75,-55.7,-1.72,0,0,0,0
11174,11178,0.000299,0.001087,0,0,0,0,0,0,1,0,0,-840.59,-168.48,842.68,176.07,0,0,0,0
11176,11175,0.003174,0.080591,0,118.41,0,0,1.0125,0,1,0,0,-66.29,-7.47,66.43,10.89,0,0,0,0
11176,11175,0.003174,0.080591,0,118.41,0,0,1.0125,0,1,0,0,-66.29,-7.47,66.43,10.89,0,0,0,0
11176,11175,0.003174,0.080591,0,118.41,0,0,1.0125,0,1,0,0,-66.29,-7.47,66.43,10.89,0,0,0,0
11176,11175,0.003174,0.080591,0,118.41,0,0,1.0125,0,1,0,0,-66.29,-7.47,66.43,10.89,0,0,0,0
11176,11175,0.003174,0.080591,0,118.41,0,0,1.0125,0,1,0,0,-66.29,-7.47,66.43,10.89,0,0,0,0
11176,11175,0.003174,0.080591,0,118.41,0,0,1.0125,0,1,0,0,-66.29,-7.47,66.43,10.89,0,0,0,0
11176,11225,0.038254,0.106969,0.00194,69.56,0,0,0,0,1,0,0,30.55,15.49,-30.13,-14.52,0,0,0,0
11178,11426,0.001431,0.015214,0.26083,1144.44,0,0,0,0,1,0,0,-345.5,-20.31,347.11,9.53,0,0,0,0
11180,11181,0.000229,0.001165,0,0,0,0,0,0,1,0,0,-30.37,-4.37,30.37,4.38,0,0,0,0
11180,11182,0.000215,0.001127,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
11181,11424,0.006621,0.046,0.02336,211.96,0,0,0,0,1,0,0,-45.13,-13.29,45.27,11.75,0,0,0,0
11183,11184,0.000287,0.001029,0,0,0,0,0,0,1,0,0,-20.58,-10.68,20.58,10.68,0,0,0,0
11184,11224,0.043162,0.091922,0.008,75.23,0,0,0,0,1,0,0,-30.47,3.19,30.86,-3.19,0,0,0,0
11184,11224,0.043162,0.091922,0.008,75.23,0,0,0,0,1,0,0,-30.47,3.19,30.86,-3.19,0,0,0,0
11184,11369,0.015933,0.045184,0.00439,63.53,0,0,0,0,1,0,0,21.12,-6.49,-21.04,6.25,0,0,0,0
11185,11186,0.000217,0.001159,0,0,0,0,0,0,1,0,0,40,8.88,-40,-8.86,0,0,0,0
11199,11185,0.01319,0.036916,0.00099,62.88,0,0,0,0,1,0,0,25.19,6.42,-25.1,-6.28,0,0,0,0
11185,11460,0.040418,0.113585,0.00344,62.98,0,0,0,0,1,0,0,-14.91,-2.61,15,2.51,0,0,0,0
11187,11188,0.000258,0.001065,0,0,0,0,0,0,1,0,0,18.7,9.54,-18.7,-9.54,0,0,0,0
11187,11228,0.044141,0.105076,0.0028,56.88,0,0,0,0,1,0,0,17.01,4.81,-16.88,-4.79,0,0,0,0
11187,33234,0.017357,0.047776,0.01232,52.13,0,0,0,0,1,0,0,-13.82,-13.63,13.88,12.49,0,0,0,0
11189,11190,0.000283,0.001173,0,0,0,0,0,0,1,0,0,-39.23,-9.15,39.24,9.17,0,0,0,0
11190,11213,0.023805,0.062434,0.00464,85.2,0,0,0,0,1,0,0,10.83,6.23,-10.79,-6.61,0,0,0,0
11191,11192,0.000273,0.001131,0,0,0,0,0,0,1,0,0,21.45,4.71,-21.45,-4.71,0,0,0,0
11193,11194,0.000259,0.001121,0,0,0,0,0,0,1,0,0,32.21,11.64,-32.21,-11.63,0,0,0,0
11420,11193,0.034771,0.084795,0.00468,57.74,0,0,0,0,1,0,0,15.41,13.25,-15.27,-13.42,0,0,0,0
11482,11193,0.04562,0.120876,0.00487,62.53,0,0,0,0,1,0,0,17.06,-1.96,-16.94,1.78,0,0,0,0
11195,11196,0.000251,0.001198,0,0,0,0,0,0,1,0,0,22.55,5.69,-22.55,-5.68,0,0,0,0
11195,11197,0.000285,0.001088,0,0,0,0,0,0,1,0,0,-22.55,-5.69,22.55,5.69,0,0,0,0
11197,11486,0.040391,0.117937,0.00229,47.04,0,0,0,0,1,0,0,-4.65,-3.43,4.66,3.24,0,0,0,0
11198,11201,0.016826,0.451146,0,222.52,0,0,1,0,1,0,0,53.87,11.72,-53.39,1.19,0,0,0,0
11198,11202,0.000248,0.001151,0,0,0,0,0,0,1,0,0,46.88,9.44,-46.88,-9.41,0,0,0,0
11198,11379,0.005037,0.025409,0.01064,223.97,0,0,0,0,1,0,0,-62.42,-12.96,62.61,12.79,0,0,0,0
11463,11198,0.006606,0.035698,0.00731,207.24,0,0,0,0,1,0,0,38.43,7.93,-38.33,-8.19,0,0,0,0
11199,11201,-0.009661,-0.259042,0,97.52,0,0,1,0,1,0,0,-53.67,-6.22,53.39,-1.19,0,0,0,0
11222,11199,0.028214,0.089466,0.0045,71.37,0,0,0,0,1,0,0,-28.26,0.46,28.48,-0.2,0,0,0,0
11200,11201,0.031028,0.831953,0,125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11203,11204,0.000297,0.001084,0,0,0,0,0,0,1,0,0,30.86,7.98,-30.86,-7.97,0,0,0,0
11203,11210,0.002009,0.014218,0.04826,183.97,0,0,0,0,1,0,0,-8.82,0.64,8.82,-5.68,0,0,0,0
11237,11203,0.008902,0.046593,0.01583,223.29,0,0,0,0,1,0,0,-65.68,0.05,66.05,0.24,0,0,0,0
11203,11463,0.00852,0.047072,0.01777,236.24,0,0,0,0,1,0,0,-88.09,-8.85,88.72,10.48,0,0,0,0
11205,11206,0.000261,0.0011,0,0,0,0,0,0,1,0,0,32.96,5.38,-32.95,-5.37,0,0,0,0
11240,11205,0.030624,0.074872,0.00216,58.23,0,0,0,0,1,0,0,-14.01,-2.26,14.07,2.18,0,0,0,0
11205,11349,0.017747,0.035764,0.00579,75.42,0,0,0,0,1,0,0,-31.63,-2.69,31.79,2.42,0,0,0,0
11205,11349,0.017747,0.035764,0.00579,75.42,0,0,0,0,1,0,0,-31.63,-2.69,31.79,2.42,0,0,0,0
11207,11208,0.00021,0.001009,0,0,0,0,0,0,1,0,0,32.95,5.24,-32.95,-5.23,0,0,0,0
11240,11207,0.029045,0.07586,0.00358,61.73,0,0,0,0,1,0,0,-17.73,-3.06,17.82,2.92,0,0,0,0
11207,11331,0.015875,0.028647,0.00542,74.32,0,0,0,0,1,0,0,-28.48,-5.5,28.6,5.15,0,0,0,0
11207,11331,0.015875,0.028647,0.00542,74.32,0,0,0,0,1,0,0,-28.48,-5.5,28.6,5.15,0,0,0,0
11207,11398,0.052484,0.105941,0.00246,58.08,0,0,0,0,1,0,0,-14.12,-1.54,14.22,1.49,0,0,0,0
11209,11222,0.043135,0.105515,0.00704,65.68,0,0,0,0,1,0,0,-18.18,2.58,18.33,-2.93,0,0,0,0
33248,11209,0.016316,0.045105,0.00951,50.36,0,0,0,0,1,0,0,2.72,4.94,-2.71,-5.87,0,0,0,0
33231,11210,0.027315,0.173661,0.06709,148.53,0,0,0,0,1,0,0,6.26,1.96,-6.25,-8.95,0,0,0,0
11211,11212,0.000273,0.001062,0,0,0,0,0,0,1,0,0,35.47,13.98,-35.47,-13.97,0,0,0,0
11211,11213,0.000205,0.001025,0,0,0,0,0,0,1,0,0,-35.47,-13.98,35.48,14,0,0,0,0
11213,11214,0.011856,0.027575,0.00043,60.99,0,0,0,0,1,0,0,-17.9,-5.07,17.94,5.12,0,0,0,0
11213,11458,0.022826,0.055684,0.00164,52.01,0,0,0,0,1,0,0,-6.79,-2.32,6.8,2.18,0,0,0,0
11214,11215,0.000231,0.001028,0,0,0,0,0,0,1,0,0,35.47,19.21,-35.47,-19.19,0,0,0,0
11214,11458,0.015309,0.031975,0.00091,47.17,0,0,0,0,1,0,0,3.6,0.5,-3.6,-0.59,0,0,0,0
11216,11217,0.00023,0.001023,0,0,0,0,0,0,1,0,0,63.06,14.45,-63.05,-14.41,0,0,0,0
11216,11218,0.000262,0.001179,0,0,0,0,0,0,1,0,0,-63.06,-14.45,63.07,14.5,0,0,0,0
11219,11220,0.000264,0.001197,0,0,0,0,0,0,1,0,0,61.08,14.26,-61.07,-14.22,0,0,0,0
11221,11222,0.000207,0.001125,0,0,0,0,0,0,1,0,0,-9.93,-2.47,9.93,2.47,0,0,0,0
11223,11224,0.00028,0.001062,0,0,0,0,0,0,1,0,0,-12.64,-1.45,12.64,1.46,0,0,0,0
11439,11224,0.02547,0.06696,0.00238,76.88,0,0,0,0,1,0,0,24.94,-1.5,-24.79,1.64,0,0,0,0
11439,11224,0.02547,0.06696,0.00238,76.88,0,0,0,0,1,0,0,24.94,-1.5,-24.79,1.64,0,0,0,0
11439,11224,0.02547,0.06696,0.00238,76.88,0,0,0,0,1,0,0,24.94,-1.5,-24.79,1.64,0,0,0,0
11226,11225,0.017386,0.043549,0.0022,61.72,0,0,0,0,1,0,0,-18.94,4.46,19.01,-4.52,0,0,0,0
11225,11228,0.021885,0.034348,0.00679,55.62,0,0,0,0,1,0,0,-18.92,-2.83,18.99,2.26,0,0,0,0
11226,11228,0.022198,0.049603,0.00132,64.73,0,0,0,0,1,0,0,-29.94,0.76,30.13,-0.45,0,0,0,0
11227,11230,0.014233,0.400523,0,230.65,0,0,1,0,1,0,0,32.31,-1.26,-32.16,5.34,0,0,0,0
11227,11231,0.000233,0.001046,0,0,0,0,0,0,1,0,0,54.38,10.86,-54.38,-10.83,0,0,0,0
11227,11232,0.000235,0.001166,0,0,0,0,0,0,1,0,0,-86.69,-9.6,86.71,9.69,0,0,0,0
11228,11230,-0.008227,-0.231507,0,80.65,0,0,1,0,1,0,0,-32.25,2.98,32.16,-5.34,0,0,0,0
11229,11230,0.034113,0.959956,0,150,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
33212,11232,0.013761,0.075663,0.03332,230.01,0,0,0,0,1,0,0,87.73,11.8,-86.71,-9.69,0,0,0,0
11233,11236,0.052556,0.141354,0.00525,62.93,0,0,0,0,1,0,0,-22.08,13.38,22.41,-13.02,0,0,0,0
11364,11234,0.024775,0.056782,0.00733,51.84,0,0,0,0,1,0,0,8.73,-1.21,-8.72,0.47,0,0,0,0
11236,11235,0.005982,0.171838,0,99.84,0,0,1,0,1,0,0,-32.77,1.84,32.83,-0.05,0,0,0,0
11236,11235,0.005982,0.171838,0,99.84,0,0,1,0,1,0,0,-32.77,1.84,32.83,-0.05,0,0,0,0
11235,11237,0.000208,0.001158,0,0,0,0,0,0,1,0,0,-65.67,0.1,65.68,-0.05,0,0,0,0
11236,11416,0.061242,0.145426,0.00556,47.97,0,0,0,0,1,0,0,6.17,6.01,-6.12,-6.46,0,0,0,0
11238,11460,0.033168,0.097445,0.00217,60.81,0,0,0,0,1,0,0,-18.07,-1.51,18.18,1.6,0,0,0,0
11239,11240,0.000272,0.001177,0,0,0,0,0,0,1,0,0,-31.74,-5.31,31.74,5.32,0,0,0,0
11239,11241,0.000234,0.001033,0,0,0,0,0,0,1,0,0,0,-0,-0,0,0,0,0,0
11242,11243,0.000207,0.001007,0,0,0,0,0,0,1,0,0,26.15,6.53,-26.15,-6.52,0,0,0,0
33054,11242,0.014241,0.039477,0.00463,86.98,0,0,0,0,1,0,0,-46.12,2.05,46.4,-1.77,0,0,0,0
33486,11242,0.016079,0.029779,0.00105,75.07,0,0,0,0,1,0,0,36.47,2.63,-36.28,-2.38,0,0,0,0
33486,11242,0.016079,0.029779,0.00105,75.07,0,0,0,0,1,0,0,36.47,2.63,-36.28,-2.38,0,0,0,0
11244,11245,0.000277,0.001143,0,0,0,0,0,0,1,0,0,9.67,2.98,-9.67,-2.98,0,0,0,0
11244,11264,0.060137,0.128685,0.00668,61.38,0,0,0,0,1,0,0,-17.05,5.04,17.23,-5.36,0,0,0,0
11244,11268,0.013831,0.031526,0.00249,53.66,0,0,0,0,1,0,0,7.37,-8.02,-7.36,7.79,0,0,0,0
11246,11247,0.000225,0.001129,0,0,0,0,0,0,1,0,0,58.01,6.17,-58,-6.14,0,0,0,0
11289,11246,0.005424,0.036041,0.01514,221,0,0,0,0,1,0,0,62.15,-2.87,-61.96,2.54,0,0,0,0
33091,11246,0.020602,0.090611,0.04833,160.14,0,0,0,0,1,0,0,-3.94,3.57,3.95,-8.71,0,0,0,0
11249,11248,0.004072,0.11286,0,71.69,0,0,1.03125,0,1,0,0,-15.26,-10.09,15.27,10.46,0,0,0,0
11248,11250,0.000283,0.00109,0,0,0,0,0,0,1,0,0,46.14,14.2,-46.13,-14.17,0,0,0,0
11265,11248,0.00262,0.014176,0.01307,208.65,0,0,0,0,1,0,0,54.5,13.88,-54.42,-14.83,0,0,0,0
11248,11273,0.003031,0.012742,0.00863,208.79,0,0,0,0,1,0,0,-31.62,10.08,31.65,-10.85,0,0,0,0
25517,11248,0.007828,0.037379,0.01331,190.01,0,0,0,0,1,0,0,-24.56,18.86,24.63,-19.91,0,0,0,0
11417,11249,0.046335,0.084563,0.00555,55.55,0,0,0,0,1,0,0,-10.62,-9.46,10.71,9.02,0,0,0,0
11251,11252,0.000219,0.00118,0,0,0,0,0,0,1,0,0,32.55,10.58,-32.55,-10.56,0,0,0,0
11251,25488,0.027338,0.046748,0.00427,54.58,0,0,0,0,1,0,0,10.93,2.69,-10.9,-3.09,0,0,0,0
25515,11251,0.006258,0.017878,0.01251,71.88,0,0,0,0,1,0,0,21.77,5.38,-21.74,-6.63,0,0,0,0
25515,11251,0.006258,0.017878,0.01251,71.88,0,0,0,0,1,0,0,21.77,5.38,-21.74,-6.63,0,0,0,0
11254,11253,0.004588,0.152806,0,89.98,0,0,1.03125,0,1,0,0,-34.99,-13.02,35.06,15.12,0,0,0,0
11253,11255,0.000272,0.001129,0,0,0,0,0,0,1,0,0,32.55,1.94,-32.55,-1.93,0,0,0,0
11253,11435,0.007799,0.047787,0.01414,232.93,0,0,0,0,1,0,0,-83.93,-11.2,84.46,12.9,0,0,0,0
11253,25516,0.002005,0.010709,0.00248,231.87,0,0,0,0,1,0,0,90.89,2.07,-90.73,-1.5,0,0,0,0
11253,33096,0.00459,0.028867,0.00546,225.15,0,0,0,0,1,0,0,-74.56,-7.94,74.8,8.88,0,0,0,0
11254,11430,0.040893,0.106428,0.00592,67.68,0,0,0,0,1,0,0,-30.7,3.67,31.07,-3.37,0,0,0,0
25479,11254,0.020198,0.049121,0.00356,65.93,0,0,0,0,1,0,0,-29.64,-5.85,29.81,5.89,0,0,0,0
11254,25515,0.01331,0.034562,0.00081,59.13,0,0,0,0,1,0,0,16.01,-0.06,-15.98,0.05,0,0,0,0
