GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
14288,3,0,0,0,1.04,3.6,1,3,1.45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
14289,2,0,0,0,1.0369,2.4,1,2,0.49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
14290,0,0,0,0,1.0369,3.6,0,3,1.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
14296,143.4,50.3,72.99,-15.92,1.0238,172.08,1,143.4,46.91,0,0,0,0,0,0,0,0,0,0,143.4,0,0,0,0
14297,143.4,50.3,72.99,-15.92,1.0194,172.08,1,143.4,27.09,0,0,0,0,0,0,0,0,0,0,143.4,0,0,0,0
14298,143.4,50.3,72.99,-15.92,1.0232,172.08,1,143.4,18.56,0,0,0,0,0,0,0,0,0,0,143.4,0,0,0,0
14302,4.1,1.57,1.57,-0.2,1.0581,4.92,1,4.1,1.79,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0
14302,4.1,1.57,1.57,-0.2,1.0581,4.92,1,4.1,1.1,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0
14303,4.1,1.57,1.57,-0.2,1.0573,4.92,1,4.1,1.97,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0
14304,0.6,0.23,0.23,-0.03,1.0567,0.72,1,0.6,0.17,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
14304,0.6,0.23,0.23,-0.03,1.0567,0.72,1,0.6,0.12,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
14305,0.6,0.23,0.23,-0.03,1.0569,0.72,1,0.6,0.29,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
14305,0.6,0.23,0.23,-0.03,1.0569,0.72,1,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
14309,18,0,0,0,1.0448,21.6,1,18,6.65,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
14320,233.47,52.44,118.83,-25.91,1.045,280.16,1,233.47,98.58,0,0,0,0,0,0,0,0,0,0,233.4667,0,0,0,0
14321,233.47,52.44,118.83,-25.91,1.0452,280.16,1,233.47,111.87,0,0,0,0,0,0,0,0,0,0,233.4667,0,0,0,0
14322,233.47,52.44,118.83,-25.91,1.0445,280.16,1,233.47,110.37,0,0,0,0,0,0,0,0,0,0,233.4667,0,0,0,0
14323,233.47,52.44,118.83,-25.91,1.0468,280.16,1,233.47,65.42,0,0,0,0,0,0,0,0,0,0,233.4667,0,0,0,0
14324,233.47,52.44,118.83,-25.91,1.0455,280.16,1,233.47,113.83,0,0,0,0,0,0,0,0,0,0,233.4667,0,0,0,0
14325,233.47,52.44,118.83,-25.91,1.0473,280.16,1,233.47,31.34,0,0,0,0,0,0,0,0,0,0,233.4667,0,0,0,0
14326,18.6,9.47,9.47,-2.06,1.0426,22.32,1,18.6,6.2,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0
14331,0,0,3.16,-0.69,1.0232,7.44,0,6.2,1.61,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0
14335,0,0,0,0,1.0322,12,0,10,3.84,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
14335,0,0,0,0,1.0322,2.4,0,2,0.93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
14336,1.5,0,0,0,1.0323,1.8,1,1.5,0.34,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
14336,1.5,0,0,0,1.0323,1.8,1,1.5,0.19,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
14337,1,0,0,0,1.0323,1.2,1,1,0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14341,0,0,0,0,1.0252,1.68,0,1.4,0.69,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
14342,2.2,0,0,0,1.0252,2.64,1,2.2,0.38,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
14344,0,0,0,0,1.0252,4.92,0,4.1,0.95,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0
14348,0,0,0,0,1.04,1.2,0,1,0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14348,0,0,0,0,1.04,1.2,0,1,0.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14348,8,0,0,0,1.04,9.6,1,8,1.5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
14350,2.4,0,0,0,1.0551,2.88,1,2.4,1.1,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0
14351,2,0,0,0,1.0551,2.4,1,2,0.43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
14352,1.9,0,0,0,1.055,2.28,1,1.9,0.48,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
14358,70.2,11.66,35.73,-7.79,1.046,84.24,1,70.2,16.71,0,0,0,0,0,0,0,0,0,0,70.2,0,0,0,0
14359,70.2,11.66,35.73,-7.79,1.0463,84.24,1,70.2,27.44,0,0,0,0,0,0,0,0,0,0,70.2,0,0,0,0
14360,70.2,11.66,35.73,-7.79,1.0451,84.24,1,70.2,20.51,0,0,0,0,0,0,0,0,0,0,70.2,0,0,0,0
14361,70.2,11.66,35.73,-7.79,1.0456,84.24,1,70.2,25.57,0,0,0,0,0,0,0,0,0,0,70.2,0,0,0,0
14362,70.2,11.66,35.73,-7.79,1.0455,84.24,1,70.2,30.41,0,0,0,0,0,0,0,0,0,0,70.2,0,0,0,0
14363,51.4,11.66,26.16,-5.71,1.0446,61.68,1,51.4,22.7,0,0,0,0,0,0,0,0,0,0,51.4,0,0,0,0
14364,51.4,11.66,26.16,-5.71,1.0449,61.68,1,51.4,23.23,0,0,0,0,0,0,0,0,0,0,51.4,0,0,0,0
14365,51.4,11.66,26.16,-5.71,1.0463,61.68,1,51.4,16.1,0,0,0,0,0,0,0,0,0,0,51.4,0,0,0,0
14366,51.4,11.66,26.16,-5.71,1.0459,61.68,1,51.4,16.86,0,0,0,0,0,0,0,0,0,0,51.4,0,0,0,0
14367,51.4,11.66,26.16,-5.71,1.0472,61.68,1,51.4,23.87,0,0,0,0,0,0,0,0,0,0,51.4,0,0,0,0
14371,1.8,0,0,0,1.04,2.16,1,1.8,0.24,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
14371,0,0,0,0,1.04,5.04,0,4.2,1.19,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0
14374,2.5,0,0,0,1.0365,3,1,2.5,0.63,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
14375,2.6,0,0,0,1.0365,3.12,1,2.6,0.78,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0
14377,0,0,0,0,1.0365,3.6,0,3,1.04,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
14377,0,0,0,0,1.0365,3.24,0,2.7,0.61,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0
14383,251.33,49.23,127.93,-27.9,1.0475,301.6,1,251.33,50.91,0,0,0,0,0,0,0,0,0,0,251.3333,0,0,0,0
14384,251.33,49.23,127.93,-27.9,1.051,301.6,1,251.33,60.51,0,0,0,0,0,0,0,0,0,0,251.3333,0,0,0,0
14385,251.33,49.23,127.93,-27.9,1.0499,301.6,1,251.33,103.86,0,0,0,0,0,0,0,0,0,0,251.3333,0,0,0,0
14389,0,0,15.66,-4.1,1.04,40.32,0,33.6,13.17,0,0,0,0,0,0,0,0,0,0,33.6,0,0,0,0
14389,0,0,15.66,-4.1,1.04,40.32,0,33.6,13.29,0,0,0,0,0,0,0,0,0,0,33.6,0,0,0,0
14393,5.5,0,0,0,1.0329,6.6,1,5.5,1.48,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0
14393,1.3,0,0,0,1.0329,1.56,1,1.3,0.22,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
14394,1,0,0,0,1.0328,1.2,1,1,0.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14396,2.8,0,0,0,1.04,3.36,1,2.8,0.64,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
14396,0,0,0,0,1.04,8.4,0,7,2.62,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
14397,41.9,21.33,21.33,-4.65,1.041,50.28,1,41.9,11.81,0,0,0,0,0,0,0,0,0,0,41.9,0,0,0,0
14398,41.9,-4.65,21.33,-4.65,1.038,50.28,1,41.9,5.54,0,0,0,0,0,0,0,0,0,0,41.9,0,0,0,0
14406,15,-0.32,7.64,-1.67,1.044,18,1,15,4.56,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
14406,15,-0.32,7.64,-1.67,1.044,18,1,15,4.62,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
14406,18,-0.32,9.16,-2,1.044,21.6,1,18,3.88,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
14406,27,-0.32,13.74,-3,1.044,32.4,1,27,5.35,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
14407,2.7,0,0,0,1.04,3.24,1,2.7,1.02,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0
14407,11.2,0,0,0,1.04,13.44,1,11.2,5.42,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0
14412,0,0,12.36,-3.24,1.0527,31.84,0,26.53,12.76,0,0,0,0,0,0,0,0,0,0,26.5333,0,0,0,0
14412,0,0,12.36,-3.24,1.0527,31.84,0,26.53,12.75,0,0,0,0,0,0,0,0,0,0,26.5333,0,0,0,0
14413,26.53,12.36,12.36,-3.24,1.0514,31.84,1,26.53,13.18,0,0,0,0,0,0,0,0,0,0,26.5333,0,0,0,0
14417,38.4,-4.26,19.55,-4.26,1.036,46.08,1,38.4,4.62,0,0,0,0,0,0,0,0,0,0,38.4,0,0,0,0
14417,38.4,-4.26,19.55,-4.26,1.036,46.08,1,38.4,10.43,0,0,0,0,0,0,0,0,0,0,38.4,0,0,0,0
14419,10,0,0,0,1.0546,12,1,10,3.03,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
14419,3.2,0,0,0,1.0546,3.84,1,3.2,0.57,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0
14423,45,-4.99,22.9,-4.99,1.0408,54,1,45,6.71,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
14427,47.9,21.52,24.38,-5.32,1.0205,57.48,1,47.9,18.72,0,0,0,0,0,0,0,0,0,0,47.9,0,0,0,0
14427,47.9,21.52,24.38,-5.32,1.0205,57.48,1,47.9,15.24,0,0,0,0,0,0,0,0,0,0,47.9,0,0,0,0
14428,47.9,21.52,24.38,-5.32,1.0238,57.48,1,47.9,21,0,0,0,0,0,0,0,0,0,0,47.9,0,0,0,0
14428,47.9,21.52,24.38,-5.32,1.0238,57.48,1,47.9,12.88,0,0,0,0,0,0,0,0,0,0,47.9,0,0,0,0
14433,205.28,28.33,104.48,-22.79,1.0436,246.33,1,205.28,46.53,0,0,0,0,0,0,0,0,0,0,205.275,0,0,0,0
14434,205.28,28.33,104.48,-22.79,1.0438,246.33,1,205.28,75.94,0,0,0,0,0,0,0,0,0,0,205.275,0,0,0,0
14435,205.28,28.33,104.48,-22.79,1.0442,246.33,1,205.28,60.92,0,0,0,0,0,0,0,0,0,0,205.275,0,0,0,0
14436,205.28,28.33,104.48,-22.79,1.0448,246.33,1,205.28,71.84,0,0,0,0,0,0,0,0,0,0,205.275,0,0,0,0
14440,53,24.7,24.7,-6.47,1.045,63.6,1,53,9.01,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
14440,53,24.7,24.7,-6.47,1.045,63.6,1,53,10.67,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
14440,0,0,24.7,-6.47,1.045,63.6,0,53,16.73,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
14440,53,24.7,24.7,-6.47,1.045,63.6,1,53,21.51,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
14446,0,0,0,0,1.0545,4.2,0,3.5,0.58,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
14446,2.1,0,0,0,1.0545,2.52,1,2.1,0.77,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0
14447,1.8,0,0,0,1.0545,2.16,1,1.8,0.88,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
14450,0,0,0.81,-0.18,1.0436,1.92,0,1.6,0.33,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
14450,1.6,-0.18,0.81,-0.18,1.0436,1.92,1,1.6,0.25,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
14451,0,0,0.81,-0.18,1.0437,1.92,0,1.6,0.48,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
14455,3.7,0,0,0,1.04,4.44,1,3.7,1.72,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0
14457,3.6,0,0,0,1.04,4.32,1,3.6,1.09,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
14461,2.35,0,0,0,1.0243,2.82,1,2.35,0.62,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0
14462,2.35,0,0,0,1.0243,2.82,1,2.35,0.97,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0
14465,1.7,0,0,0,1.0227,2.04,1,1.7,0.66,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
14465,1,0,0,0,1.0227,1.2,1,1,0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14466,0,0,0,0,1.0226,1.2,0,1,0.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14471,1170,430.56,430.56,-95.94,1.049,1404,1,1170,504.95,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0
14472,1170,430.56,430.56,-95.94,1.0497,1404,1,1170,314.52,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0
14473,41.8,-3.43,15.38,-3.43,1.0493,50.16,1,41.8,11.8,0,0,0,0,0,0,0,0,0,0,41.8,0,0,0,0
14479,0,0,152.1,-39.82,1.0454,391.68,0,326.4,133.6,0,0,0,0,0,0,0,0,0,0,326.4,0,0,0,0
14480,0,0,152.1,-39.82,1.0454,391.68,0,326.4,82.43,0,0,0,0,0,0,0,0,0,0,326.4,0,0,0,0
14481,0,0,53.68,-14.05,1.0454,138.24,0,115.2,13.04,0,0,0,0,0,0,0,0,0,0,115.2,0,0,0,0
14483,16,0,0,0,1.0209,19.2,1,16,4.99,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
14483,3,0,0,0,1.0209,3.6,1,3,0.56,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
14489,4.5,2.29,2.29,-0.5,1.04,5.4,1,4.5,2.17,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
14489,15.5,7.89,7.89,-1.72,1.04,18.6,1,15.5,1.55,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0
14492,0,0,0,0,1.0297,3,0,2.5,0.72,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
14492,1.5,0,0,0,1.0297,1.8,1,1.5,0.18,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
14493,1.4,0,0,0,1.0297,1.68,1,1.4,0.34,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
14493,1.2,0,0,0,1.0297,1.44,1,1.2,0.2,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
14496,1.1,0,0,0,1.04,1.32,1,1.1,0.21,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
14496,1.2,0,0,0,1.04,1.44,1,1.2,0.39,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
14496,1.2,0,0,0,1.04,1.44,1,1.2,0.19,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
14496,2.2,0,0,0,1.04,2.64,1,2.2,0.88,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
14496,2.3,0,0,0,1.04,2.76,1,2.3,0.44,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0
14496,2.3,0,0,0,1.04,2.76,1,2.3,0.6,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0
14499,3.8,0,0,0,1.0196,4.56,1,3.8,1.22,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0
14502,9.5,4.84,4.84,-1.05,1.0078,11.4,1,9.5,4.6,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0
14503,1,0.51,0.51,-0.11,1.0082,1.2,1,1,0.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14510,0,0,17.19,-4.5,1.0434,44.26,0,36.88,14.52,0,0,0,0,0,0,0,0,0,0,36.88,0,0,0,0
14511,0,0,17.19,-4.5,1.0434,44.26,0,36.88,11.54,0,0,0,0,0,0,0,0,0,0,36.88,0,0,0,0
14513,0,0,76.05,-19.91,1.0434,195.84,0,163.2,74.34,0,0,0,0,0,0,0,0,0,0,163.2,0,0,0,0
14514,0,0,17.19,-4.5,1.0434,44.26,0,36.88,7.33,0,0,0,0,0,0,0,0,0,0,36.88,0,0,0,0
14514,0,0,17.19,-4.5,1.0434,44.26,0,36.88,14.3,0,0,0,0,0,0,0,0,0,0,36.88,0,0,0,0
14515,0,0,17.19,-4.5,1.0434,44.26,0,36.88,12.3,0,0,0,0,0,0,0,0,0,0,36.88,0,0,0,0
14521,225.93,39.62,115,-25.08,1.0454,271.12,1,225.93,52.18,0,0,0,0,0,0,0,0,0,0,225.9333,0,0,0,0
14522,225.93,39.62,115,-25.08,1.0434,271.12,1,225.93,54.89,0,0,0,0,0,0,0,0,0,0,225.9333,0,0,0,0
14523,225.93,39.62,115,-25.08,1.0442,271.12,1,225.93,24.64,0,0,0,0,0,0,0,0,0,0,225.9333,0,0,0,0
14524,225.93,39.62,115,-25.08,1.0431,271.12,1,225.93,97.1,0,0,0,0,0,0,0,0,0,0,225.9333,0,0,0,0
14525,225.93,39.62,115,-25.08,1.0469,271.12,1,225.93,46.6,0,0,0,0,0,0,0,0,0,0,225.9333,0,0,0,0
14526,225.93,39.62,115,-25.08,1.0447,271.12,1,225.93,46.94,0,0,0,0,0,0,0,0,0,0,225.9333,0,0,0,0
14527,96.1,39.62,48.91,-10.67,1.0478,115.32,1,96.1,16.37,0,0,0,0,0,0,0,0,0,0,96.1,0,0,0,0
14528,96.1,39.62,48.91,-10.67,1.0439,115.32,1,96.1,45.87,0,0,0,0,0,0,0,0,0,0,96.1,0,0,0,0
14529,96.1,39.62,48.91,-10.67,1.0474,115.32,1,96.1,33.41,0,0,0,0,0,0,0,0,0,0,96.1,0,0,0,0
14530,96.1,39.62,48.91,-10.67,1.0485,115.32,1,96.1,14.07,0,0,0,0,0,0,0,0,0,0,96.1,0,0,0,0
14534,0.75,0,0,0,1.04,0.9,1,0.75,0.11,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
14534,0.75,0,0,0,1.04,0.9,1,0.75,0.14,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
14534,4.3,0,0,0,1.04,5.16,1,4.3,0.48,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0
14535,1.2,0,0,0,1.04,1.44,1,1.2,0.36,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
14535,1.2,0,0,0,1.04,1.44,1,1.2,0.2,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
14535,2.05,0,0,0,1.04,2.46,1,2.05,0.64,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0
14535,0,0,0,0,1.04,2.46,0,2.05,0.48,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0
14538,0,0,3.82,-0.83,1.0377,9,0,7.5,2.94,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
14539,7.5,3.82,3.82,-0.83,1.039,9,1,7.5,2.45,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
14541,7.5,3.82,3.82,-0.83,1.0324,9,1,7.5,1.8,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
14548,659.7,106.81,307.42,-80.48,1.051,791.64,1,659.7,78.01,0,0,0,0,0,0,0,0,0,0,659.7,0,0,0,0
14552,0,0,0,0,1.037,1.68,0,1.4,0.16,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
14553,0,0,0,0,1.037,7.56,0,6.3,3.09,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0
14560,550,81.99,202.4,-45.1,1.052,660,1,550,249.48,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0
14562,3.5,1.78,1.78,-0.39,1.039,4.2,1,3.5,1.41,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
14562,3.5,1.78,1.78,-0.39,1.039,4.2,1,3.5,0.81,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
14562,3.5,1.78,1.78,-0.39,1.039,4.2,1,3.5,1.44,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
14564,26.6,13.54,13.54,-2.95,1.041,31.92,1,26.6,8.41,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
14564,26.6,13.54,13.54,-2.95,1.041,31.92,1,26.6,10.82,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
14565,26.6,-2.95,13.54,-2.95,1.0395,31.92,1,26.6,2.67,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
14565,26.6,-2.95,13.54,-2.95,1.0395,31.92,1,26.6,12.9,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
14565,26.6,-2.95,13.54,-2.95,1.0395,31.92,1,26.6,3.76,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
14565,26.6,-2.95,13.54,-2.95,1.0395,31.92,1,26.6,11.14,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
14568,34.9,17.76,17.76,-3.87,1.043,41.88,1,34.9,9.99,0,0,0,0,0,0,0,0,0,0,34.9,0,0,0,0
14568,34.9,17.76,17.76,-3.87,1.043,41.88,1,34.9,4.32,0,0,0,0,0,0,0,0,0,0,34.9,0,0,0,0
14570,9.6,4.89,4.89,-1.07,1.04,11.52,1,9.6,2.27,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0
14573,67.25,20.78,34.23,-7.46,1.039,80.7,1,67.25,13.24,0,0,0,0,0,0,0,0,0,0,67.25,0,0,0,0
14574,67.25,20.78,34.23,-7.46,1.0341,80.7,1,67.25,20.56,0,0,0,0,0,0,0,0,0,0,67.25,0,0,0,0
14575,1.9,0.97,0.97,-0.21,1.0397,2.28,1,1.9,0.28,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
14578,12,0,0,0,1.04,14.4,1,12,3.52,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
14581,1.1,0,0,0,1.0086,1.32,1,1.1,0.4,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
14582,0,0,0,0,1.0086,6.24,0,5.2,1.35,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0
14586,0,0,0,0,1.0437,9,0,7.5,2.7,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
14586,1.5,0,0,0,1.0437,1.8,1,1.5,0.58,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
14587,0,0,0,0,1.0437,1.32,0,1.1,0.23,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
14593,115.6,-11.6,58.84,-12.83,1.0381,138.72,1,115.6,25.64,0,0,0,0,0,0,0,0,0,0,115.6,0,0,0,0
14594,115.6,-11.6,58.84,-12.83,1.0384,138.72,1,115.6,44.25,0,0,0,0,0,0,0,0,0,0,115.6,0,0,0,0
14595,0,0,1.63,-0.36,1.0437,3.84,0,3.2,0.92,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0
14597,1.1,0.56,0.56,-0.12,1.04,1.32,1,1.1,0.14,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
14597,1.1,0.56,0.56,-0.12,1.04,1.32,1,1.1,0.5,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
14597,4.9,2.49,2.49,-0.54,1.04,5.88,1,4.9,1.15,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0
14597,4.9,2.49,2.49,-0.54,1.04,5.88,1,4.9,0.61,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0
14598,1.3,0,0,0,1.04,1.56,1,1.3,0.37,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
14598,1.7,0,0,0,1.04,2.04,1,1.7,0.53,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
14598,1.9,0,0,0,1.04,2.28,1,1.9,0.39,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
14601,5,0,0,0,1.042,6,1,5,2.33,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
14605,4.1,0,0,0,1.0263,4.92,1,4.1,0.54,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0
14611,285,101.15,132.81,-34.77,1.0002,342,1,285,45.01,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
14614,0,0,0,0,1.0284,1.2,0,1,0.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14615,1.3,0,0,0,1.0284,1.56,1,1.3,0.6,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
14617,1.7,0,0,0,1.0158,2.04,1,1.7,0.3,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
14625,151,23.23,57.98,-7.4,1.0199,181.2,1,151,66.27,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0
14626,151,23.23,57.98,-7.4,1.0228,181.2,1,151,51.99,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0
14627,151,23.23,57.98,-7.4,1.0196,181.2,1,151,33.96,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0
14631,1.6,0.81,0.81,-0.18,1.0458,1.92,1,1.6,0.67,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
14631,0,0,0.81,-0.18,1.0458,1.92,0,1.6,0.34,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
14634,0,0,0,0,1.04,5.88,0,4.9,1.74,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0
14636,0,0,0,0,1.04,7.92,0,6.6,2.18,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0
14637,1,0,0,0,1.0085,1.2,1,1,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14638,1.2,0,0,0,1.0085,1.44,1,1.2,0.15,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
14645,1290.7,183.2,474.98,-105.84,1.0475,1548.84,1,1290.7,377.19,0,0,0,0,0,0,0,0,0,0,1290.7,0,0,0,0
14646,0,0,12.58,-3.29,1.04,32.4,0,27,7.12,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
14649,2.3,0,0,0,1.0488,2.76,1,2.3,0.33,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0
14649,1.7,0,0,0,1.0488,2.04,1,1.7,0.55,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
14650,0,0,0,0,1.0421,1.8,0,1.5,0.25,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
14653,33.75,17.18,17.18,-3.75,1.0425,40.5,1,33.75,9.89,0,0,0,0,0,0,0,0,0,0,33.75,0,0,0,0
14654,33.75,11.48,17.18,-3.75,1.044,40.5,1,33.75,10.11,0,0,0,0,0,0,0,0,0,0,33.75,0,0,0,0
