MODEL,STARTUP,SHUTDOWN,NCOST,C2,C1,C0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22.158,601.5
2,0,0,3,0.002,22.725,601.5
2,0,0,3,0.002,23.277,601.5
2,0,0,3,0.002,24.32,601.5
2,0,0,3,0.002,24.5,601.5
2,0,0,3,0.003,30.98,236.08
2,0,0,3,0.003,32.86,236.08
2,0,0,3,0.003,31.511,236.08
2,0,0,3,0.003,26.73,236.08
2,0,0,3,0.003,32.829,341.43
2,0,0,3,0.003,32.11,341.43
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22.301,601.65
2,0,0,3,0.002,23.554,601.65
2,0,0,3,0.003,31.772,236.69
2,0,0,3,0.003,28.128,236.69
2,0,0,3,0.002,24.964,948.9
2,0,0,3,0.002,24.497,948.9
2,0,0,3,0.002,24.092,948.9
2,0,0,3,0.002,24.359,618.75
2,0,0,3,0.002,26.681,898.25
2,0,0,3,0.002,22.202,898.25
2,0,0,3,0.002,25.439,898.25
2,0,0,3,0.002,27.277,898.25
2,0,0,3,0.002,27.768,898.25
2,0,0,3,0.002,23.599,898.25
2,0,0,3,0,0,0
2,0,0,3,0.003,29.813,236.17
2,0,0,3,0.004,34.494,236.17
2,0,0,3,0.003,31.933,236.17
2,0,0,3,0.003,31.997,236.17
2,0,0,3,0.003,28.449,236.17
2,0,0,3,0.004,35.385,236.17
2,0,0,3,0.003,31.368,236.05
2,0,0,3,0.003,32.942,236.05
2,0,0,3,0.003,31.958,236.05
2,0,0,3,0.004,34.811,236.05
2,0,0,3,0.003,30.282,236.05
2,0,0,3,0.002,23.324,675.6
2,0,0,3,0.002,24.705,675.6
2,0,0,3,0.002,20.823,675.6
2,0,0,3,0.003,32.931,1260.88
2,0,0,3,0.003,31.212,236.5
2,0,0,3,0.002,23.805,888
2,0,0,3,0.002,24.047,679.65
2,0,0,3,0.002,23.978,679.65
2,0,0,3,0.002,22.634,679.65
2,0,0,3,0.002,23.744,679.65
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.004,33.625,236.02
2,0,0,3,0.003,27.612,236.02
2,0,0,3,0.003,30.222,236.53
2,0,0,3,0.002,22.044,675
2,0,0,3,0.002,22.901,651
2,0,0,3,0.002,25.679,651
2,0,0,3,0,0,0
2,0,0,3,0.003,32.09,236.49
2,0,0,3,0.003,30.518,236.15
2,0,0,3,0.004,34.154,236.15
2,0,0,3,0.004,33.747,236.15
2,0,0,3,0.003,31.755,236.15
2,0,0,3,0.003,29.446,236.15
2,0,0,3,0.003,28.43,236.15
2,0,0,3,0.002,23.098,672
2,0,0,3,0.002,26.467,672
2,0,0,3,0.002,25.265,604.65
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.301,601.5
2,0,0,3,0.002,22.886,601.5
2,0,0,3,0.002,24.03,601.5
2,0,0,3,0.002,23.574,601.5
2,0,0,3,0.002,23.038,601.5
2,0,0,3,0,0,0
2,0,0,3,0.002,25.921,667.65
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.465,889.72
2,0,0,3,0.002,25.434,889.72
2,0,0,3,0.002,22.936,889.72
2,0,0,3,0.002,23.817,889.72
2,0,0,3,0.002,24.116,601.35
2,0,0,3,0.002,24.432,601.35
2,0,0,3,0.002,23.118,601.35
2,0,0,3,0.002,20.253,601.35
2,0,0,3,0.002,23.127,601.35
2,0,0,3,0.002,22.296,601.35
2,0,0,3,0,0,0
2,0,0,3,0.002,24.741,738
2,0,0,3,0.002,23.102,738
2,0,0,3,0.002,24.966,652.5
2,0,0,3,0.002,25.123,652.5
2,0,0,3,0.002,25.883,652.5
2,0,0,3,0.002,23.357,652.5
2,0,0,3,0.002,20.748,606.75
2,0,0,3,0.002,24.457,606.75
2,0,0,3,0.002,22.195,606.75
2,0,0,3,0.002,27.081,606.75
2,0,0,3,0.002,21.471,606.75
2,0,0,3,0.002,23.586,606.75
2,0,0,3,0.002,21.113,236.32
2,0,0,3,0.003,27.956,237.79
2,0,0,3,0.003,24.17,237.79
2,0,0,3,0.003,24.747,237.79
2,0,0,3,0.003,24.204,237.79
2,0,0,3,0.003,27.705,237.79
2,0,0,3,0.003,25.635,237.79
2,0,0,3,0.003,25.267,236.05
2,0,0,3,0.003,26.172,236.05
2,0,0,3,0.003,27.273,236.05
2,0,0,3,0.003,26.699,236.05
2,0,0,3,0.003,28.543,236.05
2,0,0,3,0.003,25.696,236.05
2,0,0,3,0.003,25.974,236.72
2,0,0,3,0.003,24.016,236.03
2,0,0,3,0.002,21.439,236.03
2,0,0,3,0.003,24.853,236.03
2,0,0,3,0.003,26.369,236.03
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22,1372.44
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,19.566,666
2,0,0,3,0.002,19.521,666
2,0,0,3,0.002,19.456,685.5
2,0,0,3,0.002,19.749,685.5
2,0,0,3,0.002,20.834,685.5
2,0,0,3,0.002,24.458,685.5
2,0,0,3,0.002,18.311,685.5
2,0,0,3,0.003,27.178,236.18
2,0,0,3,0.002,22.336,236.18
2,0,0,3,0.003,25.861,236.18
2,0,0,3,0.003,25.436,236.18
2,0,0,3,0.002,23.632,236.17
2,0,0,3,0.002,20.742,601.35
2,0,0,3,0.002,19.88,601.35
2,0,0,3,0.002,21.433,601.35
2,0,0,3,0.001,16.344,601.35
2,0,0,3,0.002,17.599,601.35
2,0,0,3,0.002,19.03,601.35
2,0,0,3,0.003,31.104,236.16
2,0,0,3,0.002,23.324,236.16
2,0,0,3,0.003,25.072,236.16
2,0,0,3,0.003,24.051,236.16
2,0,0,3,0,0,0
2,0,0,3,0.003,25.157,788.88
2,0,0,3,0.003,27.107,788.88
2,0,0,3,0.003,26.341,949.75
2,0,0,3,0.002,22.908,949.75
2,0,0,3,0.003,28.252,949.75
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22.731,637.13
2,0,0,3,0.002,26.285,637.13
2,0,0,3,0.003,27.561,236.03
2,0,0,3,0.002,24.309,610.25
2,0,0,3,0.002,24.157,610.25
2,0,0,3,0.002,24.696,610.25
2,0,0,3,0.002,22.137,601.5
2,0,0,3,0.003,31.914,562.48
2,0,0,3,0.003,28.576,562.48
2,0,0,3,0.004,34.381,562.48
2,0,0,3,0.003,24.987,236.85
2,0,0,3,0.002,23.651,606.8
2,0,0,3,0.002,23.794,606.8
2,0,0,3,0.002,22.998,606.8
2,0,0,3,0.002,25.723,606.8
2,0,0,3,0.002,25.644,606.8
2,0,0,3,0.002,23.242,606.8
2,0,0,3,0,8,1000
2,0,0,3,0.003,30.425,236.05
2,0,0,3,0.003,31.111,236.05
2,0,0,3,0.004,33.559,236.05
2,0,0,3,0.003,30.254,236.05
2,0,0,3,0.003,29.945,236.05
2,0,0,3,0.003,31.72,236.05
2,0,0,3,0.003,28.407,1229.55
2,0,0,3,0.003,29.812,1229.55
2,0,0,3,0.003,27.762,236.77
2,0,0,3,0.003,32.804,236.12
2,0,0,3,0.003,32.871,236.12
2,0,0,3,0.002,20.68,602.1
2,0,0,3,0.002,22.045,602.1
2,0,0,3,0.002,25.01,602.1
2,0,0,3,0.002,22.635,601.2
2,0,0,3,0.002,22.46,601.2
2,0,0,3,0.002,24.66,601.2
2,0,0,3,0.002,23.318,601.2
2,0,0,3,0.002,21.332,601.2
2,0,0,3,0.002,22.057,606.53
2,0,0,3,0.002,23.357,606.53
2,0,0,3,0.002,25.423,606.53
2,0,0,3,0.002,24.454,606.53
2,0,0,3,0.002,19.538,606.53
2,0,0,3,0.002,25.047,606.53
2,0,0,3,0.003,29.255,236.05
2,0,0,3,0.003,32.808,236.05
2,0,0,3,0.003,30.4,236.05
2,0,0,3,0.002,22.637,601.8
2,0,0,3,0.002,22.164,601.8
2,0,0,3,0.002,24.499,601.2
2,0,0,3,0.002,23.199,601.2
2,0,0,3,0.002,23.422,601.2
2,0,0,3,0.002,20.898,601.2
2,0,0,3,0.002,23.075,601.2
2,0,0,3,0.003,28.156,236.05
2,0,0,3,0.002,22.229,969.75
2,0,0,3,0.002,25.262,969.75
2,0,0,3,0.002,24.403,969.75
2,0,0,3,0.002,20.568,624
2,0,0,3,0.002,23.171,648
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,32.095,236.24
2,0,0,3,0,0,0
2,0,0,3,0.003,26.474,236.72
2,0,0,3,0.004,33.386,236.05
2,0,0,3,0.003,29.205,236.05
2,0,0,3,0.004,33.699,236.05
2,0,0,3,0.004,33.578,993.04
2,0,0,3,0.003,27.543,236.05
2,0,0,3,0.003,33.138,236.05
2,0,0,3,0,0,0
2,0,0,3,0.003,29.657,236.05
2,0,0,3,0.003,27.143,236.36
2,0,0,3,0.003,31.75,236.36
2,0,0,3,0.003,32.2,236.36
2,0,0,3,0.004,33.988,236.36
2,0,0,3,0.002,22.898,606.4
2,0,0,3,0.002,21.145,606.4
2,0,0,3,0.002,23.407,606.4
2,0,0,3,0.002,23.469,606.4
2,0,0,3,0.002,24.354,606.4
2,0,0,3,0.002,22.367,606.4
2,0,0,3,0,8,1000
2,0,0,3,0.003,31.078,236.05
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.098,620.4
2,0,0,3,0.002,23.482,620.4
2,0,0,3,0.002,21.809,620.4
2,0,0,3,0.002,23.263,620.4
2,0,0,3,0.002,23.632,620.4
2,0,0,3,0.002,20.774,727.5
2,0,0,3,0.002,22.723,727.5
2,0,0,3,0.002,22.788,727.5
2,0,0,3,0.002,21.251,727.5
2,0,0,3,0.002,22.487,727.5
2,0,0,3,0.002,23.506,697.95
2,0,0,3,0.002,21.872,697.95
2,0,0,3,0.003,25.858,236.04
2,0,0,3,0.002,24.418,624
2,0,0,3,0.002,19.934,624
2,0,0,3,0.003,28.863,236.14
2,0,0,3,0.002,21.839,600.9
2,0,0,3,0.002,21.387,600.9
2,0,0,3,0.002,25.031,600.9
2,0,0,3,0.002,23.572,609.9
2,0,0,3,0.002,25.804,609.9
2,0,0,3,0,0,0
2,0,0,3,0.002,25.081,858
2,0,0,3,0.002,23.041,858
2,0,0,3,0.002,23.773,858
2,0,0,3,0.002,24.643,858
2,0,0,3,0.003,30.781,993.04
2,0,0,3,0.003,28.605,236.14
2,0,0,3,0,0,0
2,0,0,3,0.003,32.932,236.06
2,0,0,3,0.003,28.819,236.06
2,0,0,3,0.004,35.054,236.06
2,0,0,3,0.003,27.957,236.06
2,0,0,3,0.003,27.179,236.05
2,0,0,3,0.003,30.85,236.05
2,0,0,3,0.003,32.956,236.05
2,0,0,3,0.003,26.216,236.05
2,0,0,3,0.003,31.622,236.05
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,8,1087.38
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.843,602.7
2,0,0,3,0.002,21.686,602.7
2,0,0,3,0.002,23.535,604.8
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.815,236.78
2,0,0,3,0.003,27.652,236.78
2,0,0,3,0.003,28.306,236.78
2,0,0,3,0.003,27.691,236.78
2,0,0,3,0.004,34.996,236.78
2,0,0,3,0.003,25.95,236.48
2,0,0,3,0.003,30.441,236.78
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,8,1025.63
2,0,0,3,0,8,1025.63
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,30.334,1513.82
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,27.294,236.1
2,0,0,3,0.003,32.271,236.1
2,0,0,3,0.003,30.138,236.1
2,0,0,3,0.003,28.531,236.1
2,0,0,3,0.003,27.227,236.1
2,0,0,3,0.003,30.972,236.1
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,31.468,1057
2,0,0,3,0.004,33.727,1057
2,0,0,3,0.003,28.572,1057
2,0,0,3,0.003,24.219,1057
2,0,0,3,0.003,29.617,1057
2,0,0,3,0.003,32.166,1057
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.927,973.84
2,0,0,3,0.002,25.166,973.84
2,0,0,3,0.002,24.842,973.84
2,0,0,3,0.002,25.152,973.84
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.788,601.44
2,0,0,3,0.002,24.274,601.44
2,0,0,3,0.002,23.273,601.44
2,0,0,3,0.002,22.907,601.44
2,0,0,3,0.002,22.279,601.44
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,31.692,236.07
2,0,0,3,0.004,33.341,236.07
2,0,0,3,0.003,27.126,236.07
2,0,0,3,0.002,26.319,1036.1
2,0,0,3,0.002,25.505,1036.1
2,0,0,3,0.002,26.904,1036.1
2,0,0,3,0.002,26.654,660.45
2,0,0,3,0.003,30.928,236.38
2,0,0,3,0.004,35.041,236.38
2,0,0,3,0.004,33.81,236.38
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,25.62,237.84
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.231,602.13
2,0,0,3,0.002,23.206,602.13
2,0,0,3,0.002,26.537,602.13
2,0,0,3,0.002,25.057,602.13
2,0,0,3,0.002,26.68,602.13
2,0,0,3,0.002,25.444,602.13
2,0,0,3,0.002,24.088,601.8
2,0,0,3,0.002,22.462,601.8
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.137,607.95
2,0,0,3,0.002,25.655,637.05
2,0,0,3,0.002,27.839,657.75
2,0,0,3,0.002,26.295,657.75
2,0,0,3,0.002,29.309,900
2,0,0,3,0.003,32.582,237.2
2,0,0,3,0.003,31.365,237.2
2,0,0,3,0.003,30.119,237.2
2,0,0,3,0.002,23.571,695.1
2,0,0,3,0.002,24.504,695.1
2,0,0,3,0.002,28.084,695.1
2,0,0,3,0.002,26.681,695.1
2,0,0,3,0.002,25.908,630
2,0,0,3,0.002,25.666,648.67
2,0,0,3,0.002,24.727,648.67
2,0,0,3,0.003,32.892,1275.92
2,0,0,3,0.004,34.248,1225.47
2,0,0,3,0.004,36.399,1225.47
2,0,0,3,0.004,35.247,1225.47
2,0,0,3,0.002,27.641,601
2,0,0,3,0.002,24.284,601
2,0,0,3,0.002,25.176,601
2,0,0,3,0.002,25.669,607.5
2,0,0,3,0.002,24.412,610.8
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,25.824,602.13
2,0,0,3,0.002,26.06,602.13
2,0,0,3,0.002,26.089,602.13
2,0,0,3,0.002,26.42,602.13
2,0,0,3,0.002,24.941,602.13
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,25.904,603.35
2,0,0,3,0.002,24.781,603.35
2,0,0,3,0.002,24.992,603.35
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,29.186,236.5
2,0,0,3,0.002,25.524,687
2,0,0,3,0.002,24.387,687
2,0,0,3,0.002,27.245,675.75
2,0,0,3,0.002,28.591,675.75
2,0,0,3,0.002,22.677,604.05
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.004,33.371,1329.57
2,0,0,3,0.003,29.131,1329.57
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,25.271,663.75
2,0,0,3,0.002,26.268,663.75
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,30.814,3859
2,0,0,3,0.002,26.989,1036.1
2,0,0,3,0.002,28.825,1036.1
2,0,0,3,0.002,27.025,1036.1
2,0,0,3,0.002,28.937,1036.1
2,0,0,3,0.002,26.867,1036.1
2,0,0,3,0.002,27.354,1036.1
2,0,0,3,0.002,23.329,621.3
2,0,0,3,0.003,30.3,236.07
2,0,0,3,0.004,35.124,236.07
2,0,0,3,0.002,28.013,1033.5
2,0,0,3,0.002,28.647,1033.5
2,0,0,3,0.002,25.343,669
2,0,0,3,0.002,24.922,604.35
2,0,0,3,0.002,25.178,604.35
2,0,0,3,0.002,25.672,601.35
2,0,0,3,0.002,24.257,601.35
2,0,0,3,0.002,24.293,601.35
2,0,0,3,0.002,25.343,601.35
2,0,0,3,0.002,26.304,610.2
2,0,0,3,0.002,23.703,610.2
2,0,0,3,0.002,25.26,610.2
2,0,0,3,0.002,26.094,616.5
2,0,0,3,0.002,26.698,618.75
2,0,0,3,0.002,26.222,610.2
2,0,0,3,0.002,23.291,610.2
2,0,0,3,0.002,24.274,610.2
2,0,0,3,0.002,25.227,616.5
2,0,0,3,0.002,25.541,618.75
2,0,0,3,0.002,27.178,680.55
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,25.828,804.38
2,0,0,3,0.002,26.827,804.38
2,0,0,3,0.002,27.722,673.88
2,0,0,3,0.002,23.37,673.88
2,0,0,3,0,0,0
2,0,0,3,0,8,1000
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,30.164,237.3
2,0,0,3,0.003,28.967,237.3
2,0,0,3,0.003,31.139,237.3
2,0,0,3,0.004,35.608,236.69
2,0,0,3,0.003,30.926,236.69
2,0,0,3,0.003,32.937,236.47
2,0,0,3,0.003,31.138,236.03
2,0,0,3,0.004,34.939,236.03
2,0,0,3,0.003,29.655,236.02
2,0,0,3,0.003,31.988,236.02
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,26.427,793.05
2,0,0,3,0.002,26.086,793.05
2,0,0,3,0.002,23.847,793.05
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.894,616.25
2,0,0,3,0.002,20.892,616.25
2,0,0,3,0.002,27.411,616.25
2,0,0,3,0.002,24.719,631.65
2,0,0,3,0.003,30.617,236.1
2,0,0,3,0.003,27.737,236.1
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,31.644,236.07
2,0,0,3,0.003,32.27,236.07
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.888,631.8
2,0,0,3,0.004,33.786,1109.76
2,0,0,3,0.003,31.121,1109.76
2,0,0,3,0.003,28.643,1109.76
2,0,0,3,0.003,29.347,1109.76
2,0,0,3,0.003,28.481,1109.76
2,0,0,3,0.003,27.173,236.03
2,0,0,3,0.003,30.09,236.03
2,0,0,3,0.003,33.157,236.03
2,0,0,3,0.003,30.379,236.03
2,0,0,3,0.004,33.636,236.03
2,0,0,3,0.003,30.393,236.03
2,0,0,3,0.002,21.487,602.4
2,0,0,3,0.002,21.853,602.4
2,0,0,3,0.002,23.514,602.4
2,0,0,3,0.002,22.73,945.6
2,0,0,3,0.002,24.319,945.6
2,0,0,3,0.002,22.207,945.6
2,0,0,3,0.002,26.341,945.6
2,0,0,3,0.002,22.675,637.13
2,0,0,3,0.002,23.217,637.13
2,0,0,3,0.003,33.162,236.73
2,0,0,3,0.004,33.813,236.58
2,0,0,3,0.004,37.457,236.58
2,0,0,3,0.003,30.496,236.58
2,0,0,3,0.002,22.387,648
2,0,0,3,0.004,36.215,949.75
2,0,0,3,0.003,27.171,949.75
2,0,0,3,0.003,32.947,949.75
2,0,0,3,0.003,30.594,236.04
2,0,0,3,0.003,31.469,236.04
2,0,0,3,0.002,23.811,957.45
2,0,0,3,0.002,22.12,957.45
2,0,0,3,0.002,25.889,957.45
2,0,0,3,0.003,30.678,236.82
2,0,0,3,0.003,26.039,236.82
2,0,0,3,0.004,35.692,236.82
2,0,0,3,0.003,28.727,236.82
2,0,0,3,0.002,25.592,939.15
2,0,0,3,0.002,22.963,939.15
2,0,0,3,0.002,22.689,939.15
2,0,0,3,0.002,26.449,601.4
2,0,0,3,0.002,22.592,601.4
2,0,0,3,0.002,23.161,601.4
2,0,0,3,0.002,23.177,601.4
2,0,0,3,0.002,22.727,601.4
2,0,0,3,0.002,24.235,601.4
2,0,0,3,0.003,32.68,236.08
2,0,0,3,0.003,32.137,236.05
2,0,0,3,0.003,26.965,236.05
2,0,0,3,0.003,28.676,236.05
2,0,0,3,0.003,31.323,236.05
2,0,0,3,0.003,26.81,236.05
2,0,0,3,0.003,28.951,236.05
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.004,33.719,236.45
2,0,0,3,0.003,25.172,236.45
2,0,0,3,0.004,35.111,236.45
2,0,0,3,0.003,29.302,236.45
2,0,0,3,0.004,35.123,236.45
2,0,0,3,0.002,25.589,858
2,0,0,3,0.002,20.428,858
2,0,0,3,0.003,29.925,1326.53
2,0,0,3,0.004,33.905,1326.53
2,0,0,3,0.003,31.091,1326.53
2,0,0,3,0.003,32.254,1351.78
2,0,0,3,0.003,30.069,1351.78
2,0,0,3,0.003,30.092,1351.78
2,0,0,3,0.003,29.001,236.05
2,0,0,3,0.003,30.954,236.07
2,0,0,3,0.003,27.002,236.07
2,0,0,3,0.004,34.7,236.07
2,0,0,3,0.003,27.043,236.05
2,0,0,3,0.003,25.831,448.91
2,0,0,3,0.003,31.098,236.03
2,0,0,3,0.002,24.91,601.5
2,0,0,3,0.002,22.97,602.1
2,0,0,3,0.002,19.633,602.1
2,0,0,3,0.004,35.096,1380.46
2,0,0,3,0.003,31.35,1380.46
2,0,0,3,0.002,26.205,601.76
2,0,0,3,0.002,21.283,601.76
2,0,0,3,0.002,22.939,601.76
2,0,0,3,0.002,25.637,601.76
2,0,0,3,0.003,31.114,1446.79
2,0,0,3,0.003,27.687,1446.79
2,0,0,3,0.002,21.417,741
2,0,0,3,0.002,23.806,741
2,0,0,3,0.002,22.253,741
2,0,0,3,0.002,23.654,741
2,0,0,3,0.002,21.615,741
2,0,0,3,0.002,24.02,741
2,0,0,3,0.003,32.287,236.05
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.692,629.25
2,0,0,3,0.002,24.024,620.63
2,0,0,3,0.002,26.437,620.63
2,0,0,3,0.002,20.294,603.9
2,0,0,3,0,0,0
2,0,0,3,0.003,32.227,1242.71
2,0,0,3,0.003,28.901,1242.71
2,0,0,3,0.003,32.031,1242.71
2,0,0,3,0.003,29.932,1242.71
2,0,0,3,0.003,28.678,1242.71
2,0,0,3,0.003,28.282,1242.71
2,0,0,3,0.003,31.458,236.07
2,0,0,3,0.003,30.841,236.07
2,0,0,3,0.003,32.908,236.07
2,0,0,3,0.003,32.92,236.07
2,0,0,3,0.003,25.736,236.07
2,0,0,3,0.003,29.977,236.05
2,0,0,3,0.003,27.77,236.05
2,0,0,3,0.003,30.108,236.05
2,0,0,3,0.003,24.616,236.05
2,0,0,3,0.003,30.077,236.05
2,0,0,3,0.003,26.75,236.05
2,0,0,3,0,0,0
2,0,0,3,0.003,30.83,236.43
2,0,0,3,0.003,27.093,236.43
2,0,0,3,0.003,26.811,236.43
2,0,0,3,0.003,28.313,236.43
2,0,0,3,0.002,22.822,604.5
2,0,0,3,0.002,23.046,602.4
2,0,0,3,0.002,24.264,602.4
2,0,0,3,0.002,24.722,602.4
2,0,0,3,0.002,24.167,602.4
2,0,0,3,0.002,25.157,602.4
2,0,0,3,0.002,25.693,925
2,0,0,3,0.002,23.535,925
2,0,0,3,0.002,24.022,925
2,0,0,3,0.002,25.605,925
2,0,0,3,0.002,23.745,925
2,0,0,3,0.002,21.929,925
2,0,0,3,0,0,0
2,0,0,3,0.003,27.847,893.59
2,0,0,3,0.003,26.083,893.59
2,0,0,3,0.003,31.022,237.72
2,0,0,3,0.003,27.67,237.72
2,0,0,3,0.003,28.536,237.72
2,0,0,3,0,8,1000
2,0,0,3,0,8,1000
2,0,0,3,0.003,27.095,237.28
2,0,0,3,0.003,31.83,236.53
2,0,0,3,0.003,28.277,236.53
2,0,0,3,0.002,23.752,602.4
